LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-121.6169619,36.6792331,1206,ACOSTA STREET,C\A,Salinas,,,93905,,1cc98057b4365e29
-121.8529227,36.5965261,666,CASANOVA AVENUE,9,Monterey,,,93940,,fb41dc22d9c8134f
-121.3306802,36.4354806,542,DESERTSTAR COURT,,Soledad,,,93960,,2bc31622658696db
-121.7961254,36.7001998,3347,ABDY WAY,,Marina,,,93933,,3c2654c8c677e807
-121.3189535,36.4379809,876,LA COLINA,,Soledad,,,93960,,b9b28aca33c2806f
-121.6756947,36.8184113,1976,SAN MIGUEL CANYON ROAD,,Salinas,,,93907,,e04f424faa55c6c7
-121.6750028,36.8169762,2002,SAN MIGUEL CANYON ROAD,,Salinas,,,93907,,edb46b1e82a767d1
-121.6739409,36.8162211,2014,SAN MIGUEL CANYON ROAD,,Salinas,,,93907,,8afbc8e686d6111d
-121.6638688,36.8114067,7145,AZZELIO WAY,,Salinas,,,93907,,f1946ba3d01dfc1b
-121.6729848,36.8155508,2031,SAN MIGUEL CANYON ROAD,,Salinas,,,93907,,836fd1772d5676ff
-121.6492342,36.8094845,7479,TUSTIN ROAD,,Salinas,,,93907,,00af52197428545f
-121.6464135,36.8221864,6534,FRANKIE LANE,,Salinas,,,93907,,2db6cfdf3b64aa6b
-121.6462665,36.8201888,6727,TUSTIN ROAD,,Salinas,,,93907,,e50d7858d4884d39
-121.649377,36.8100286,7433,TUSTIN ROAD,,Salinas,,,93907,,238eae7e6cea1e53
-121.6492035,36.8087806,7515,TUSTIN ROAD,,Salinas,,,93907,,2727cce894aa24c3
-121.6524917,36.8084863,7492,TUSTIN ROAD,,Salinas,,,93907,,b91bc43d70fc1b77
-121.6381,36.6784595,131,N MADEIRA AVENUE,C,Salinas,,,93905,,ef8fda0558f333ab
-121.6614944,36.6786613,24,CAPITOL STREET,A,Salinas,,,93901,,fd279785200ba033
-121.604911,36.683303,1415,DEL MONTE AVENUE,19,Salinas,,,93905,,c5aa15a2f4866cd3
-121.7635916,36.6595601,1017,SCOTT COURT,,Marina,,,93933,,21ed0ddd8dd4d9f3
-121.6566201,36.7124101,1837,CHEROKEE DRIVE,C\A,Salinas,,,93906,,8f7ba61622d7750b
-121.8007357,36.6713677,8702,RENDOVA ROAD,,Marina,,,93933,,8051135d7a5d8617
-121.8786701,36.3978488,5146,GARRAPATOS ROAD,,Carmel,,,93923,,05d2baf05c23d2f1
-121.7636756,36.6595291,1019,SCOTT COURT,,Marina,,,93933,,027cb1c21c87583d
-121.7390786,36.6515356,17114,MORGAN STREET,,East Garrison,,,93933,,43b9dede3d50fd3b
-121.738722,36.6515386,17115,MORGAN STREET,,East Garrison,,,93933,,ac8f92760b980fe1
-121.7380362,36.6529933,16502,ALEXANDER LANE,,East Garrison,,,93933,,12a34e013e3973e9
-121.7378596,36.6529734,16503,ALEXANDER LANE,,East Garrison,,,93933,,3e544eb02d7f2c63
-121.7378625,36.6528874,16507,ALEXANDER LANE,,East Garrison,,,93933,,2cc1ceb16c386565
-121.7380439,36.6528195,16510,ALEXANDER LANE,,East Garrison,,,93933,,499826920d206409
-121.62874,36.6467531,1356,DAYTON STREET,M,Salinas,,,93901,,7c85f2db6165802d
-121.6585606,36.7180922,736,NORTHRIDGE MALL,,Salinas,,,93906,,2c9b9370d1cf1515
-121.6480712,36.7151654,8,SUTTON CIRCLE,,Salinas,,,93906,,c77b3f939cd1e8d5
-121.8702543,36.54735,264,DEL MESA CARMEL,,Carmel,,,93923,,ab116626412752c5
-121.6165648,36.6906891,1051,RIDER AVENUE,I,Salinas,,,93905,,86227f863e02659f
-121.7367473,36.6528471,17306,LOGAN STREET,,East Garrison,,,93933,,41003f401e764b87
-121.7367691,36.6527229,17314,LOGAN STREET,,East Garrison,,,93933,,b6c3f77513bcf859
-121.7367822,36.6525356,17322,LOGAN STREET,,East Garrison,,,93933,,c4bc73dfc54c8b95
-121.8073796,36.6642242,3008,LIGHTHOUSE LANE,0,Marina,,,93933,,126d365d52fda31f
-121.8070981,36.6643609,3011,LIGHTHOUSE LANE,0,Marina,,,93933,,41a164716d97d6cf
-121.807595,36.6633388,2707,LIGHTHOUSE LANE,0,Marina,,,93933,,7525caa9f9330515
-121.6584697,36.6860313,418,RICO STREET,G,Salinas,,,93907,,6081cbbc055b41c7
-121.9142395,36.5500401,25713,HATTON ROAD,,Carmel,,,93923,,44a902b51f5016a3
-121.8231832,36.6407269,205,OKINAWA ROAD,,Seaside,,,93955,,e5f0516c0e98d44d
-121.6684353,36.6893086,6,SUTRO CIRCLE,,Salinas,,,93907,,f9be7d5535e664eb
-121.6490274,36.7070192,230,E ALVIN DRIVE,106,Salinas,,,93906,,debe0c8218adb86d
-121.6644032,36.6614994,1040,RIKER STREET,32,Salinas,,,93901,,247f09cccaeb342d
-121.6508826,36.6686214,143,HARVEST STREET,3,Salinas,,,93901,,ec7f5d139208a0eb
-121.6586374,36.7078305,334,QUINTERO CIRCLE,,Salinas,,,93906,,2ce66597d0babe45
-121.6246027,36.7046629,1662,CAMBRIAN DRIVE,,Salinas,,,93906,,c45f6e99306ab0a7
-121.6406471,36.6914394,618,SHERWOOD DRIVE,C\A,Salinas,,,93906,,ce1df1c5ac24189d
-121.6703276,36.6199484,17558,SUGARMILL ROAD,,Salinas,,,93908,,78b751ea3d91d59f
-121.6225168,36.6838889,991,N MADEIRA AVENUE,36,Salinas,,,93905,,07586b3daf1e58d1
-121.651311,36.7204918,55,SAN JUAN GRADE ROAD,114,Salinas,,,93906,,2ac02ccdc2f90255
-121.9243204,36.6229431,222,CEDAR STREET,,Pacific Grove,,,93950,,7170d4ca23a837f9
-121.9274021,36.6021548,1012,FUNSTON AVENUE,,Pacific Grove,,,93950,,a4901ad9e946cae3
-121.2349246,36.3265213,221,3RD STREET,,Greenfield,,,93927,,22fa1d18478d92af
-121.8447341,36.5990126,1033,OLYMPIC LANE,,Seaside,,,93955,,8c3b2c4f67394e85
-121.9392073,36.5992393,1114,PELICAN ROAD,,Pebble Beach,,,93953,,13fe828e9a74cd1f
-121.8363626,36.6185918,1979,LUXTON STREET,,Seaside,,,93955,,943004e63ea0dc69
-121.8115115,36.6321971,361,HATTEN ROAD,,Seaside,,,93955,,fbcbb3452f8d7627
-121.6386213,36.6816293,150,KERN STREET,70,Salinas,,,93905,,f4a5ecebf490deff
-121.8051941,36.6610808,0,8TH STREET,,Marina,,,93933,,1e62f93cc34e55db
-121.6407786,36.6971355,481,E LAUREL DRIVE,,Salinas,,,93906,,88e8ba48481023ff
-121.6544902,36.7006095,116,ROCHEX AVENUE,B,Salinas,,,93906,,d8cc871d0e927cf7
-121.6741007,36.6829726,740,NACIONAL COURT,,Salinas,,,93901,,5d9bc2561f159a3d
-121.917613,36.6079684,798,LOBOS STREET,,Monterey,,,93940,,08bd3d6be9a46619
-121.6604336,36.6602875,30,W SAN JOAQUIN STREET,1,Salinas,,,93901,,03a8ddcb0d0a9323
-121.6782371,36.422375,17461,CACHAGUA ROAD,,Carmel Valley,,,93924,,0c6018c537c462fd
-121.3202136,36.4230691,1279,MONTEREY STREET,,Soledad,,,93960,,81e5976031add0a5
-121.8421356,36.6051973,1136,HAMILTON AVENUE,,Seaside,,,93955,,2b665416692f5189
-121.6723644,36.6808791,6,CEDROS AVENUE,,Salinas,,,93901,,f202b375cb2bbabf
-121.6585606,36.7180922,1851,N MAIN STREET,C\A,Salinas,,,93906,,bb670a2d0fc8f5af
-121.8098753,36.6686889,0,CORPS STREET,,Marina,,,93933,,4dd8118de721401f
-121.6526055,36.6711712,425,MONTEREY STREET,223,Salinas,,,93901,,225d10390fa3f6cb
-121.6098396,36.6813107,1317,GARNER AVENUE,SP12,Salinas,,,93905,,29d18fd51191baeb
-121.8265492,36.6068675,4,ATHENS COURT,,Seaside,,,93955,,0a5661fd0993e7c9
-121.6590648,36.6940307,1022,HARDING STREET,,Salinas,,,93906,,e113c97aa751c667
-121.8274555,36.6199799,2035,MARIPOSA STREET,,Seaside,,,93955,,40c114487dd3b699
-121.6459907,36.6638942,15,SANTA ANA DRIVE,,Salinas,,,93901,,f0f8ca843bc0b2c9
-121.6064557,36.6935301,1325,BERNARDO AVENUE,,Salinas,,,93905,,643c4fc6ae96f0f5
-121.6557588,36.7111642,1820,CHEROKEE DRIVE,1,Salinas,,,93906,,15b4c313823331a5
-121.6073182,36.687202,1119,C STREET,A,Salinas,,,93905,,20b4c8201ae712c5
-121.6513431,36.667796,137,MAPLE STREET,,Salinas,,,93901,,2852dd653c89436d
-121.7960584,36.6867753,3162,EUCALYPTUS STREET,,Marina,,,93933,,9cfb733ec7c8f0f9
-121.821794,36.6382762,147,NORMANDY ROAD,,Seaside,,,93955,,5d8230b39cd3d285
-121.4444024,36.5205176,1063,ZINFANDEL DRIVE,,Gonzales,,,93926,,11715553aac32137
-121.7164458,36.4711724,1,WAWONA ROAD,,Carmel Valley,,,93924,,9c8a58620bf4182d
-121.6114967,36.7120627,1987,BRADBURY STREET,,Salinas,,,93906,,c2062b655500eb81
-121.9174816,36.5660468,24571,PORTOLA AVENUE,,Carmel,,,93923,,4ef5755c78cf069d
-121.6717559,36.6198831,17511,SUGARMILL ROAD,,Salinas,,,93908,,afd301d147d652e5
-121.6439538,36.6958281,27,MADONNA DRIVE,,Salinas,,,93906,,f174ab13ee4c818f
-121.6285219,36.6840923,794,ST CHARLES WAY,,Salinas,,,93905,,fd804cb1fb2acf03
-121.2432647,36.3268394,595,MADERA,,Greenfield,,,93927,,5da390ca95be9015
-121.9137232,36.6202484,157,CARMEL AVENUE,,Pacific Grove,,,93950,,97b23900c9d554d7
-121.9373935,36.6037484,1075,LAUREL LANE,,Pebble Beach,,,93953,,845a70e827edad77
-121.6720782,36.6809235,2,CEDROS AVENUE,,Salinas,,,93901,,a8fb62370b9c410d
-121.9035993,36.6030546,980,HELLAM STREET,,Monterey,,,93940,,6c572dd82bcca471
-121.6399725,36.6738931,426,E ALISAL STREET,,Salinas,,,93905,,113f761e7f52b95d
-121.8539247,36.6064244,395,SONOMA AVENUE,,Seaside,,,93955,,121b2c7a8f6aabb9
-121.8340399,36.6004082,1137,BUENA STREET,,Seaside,,,93955,,17d99e2de590b3df
-121.8633001,36.5783128,4,CARIBOU COURT,,Monterey,,,93940,,f04e4acea43d61ed
-121.6551932,36.6966457,1118,PARKSIDE STREET,1,Salinas,,,93906,,ac77c098ab9da5b1
-121.6109244,36.6764229,241,CROSS AVENUE,C\A,Salinas,,,93905,,e61ab4c3d6bac221
-121.9127426,36.545001,26075,ATHERTON DRIVE,,Carmel,,,93923,,b94b3c43720531e1
-121.6501505,36.6706486,460,CALIFORNIA STREET,2,Salinas,,,93901,,8cfb026dd2424cbd
-121.6406806,36.6934578,42,LUNSFORD DRIVE,A,Salinas,,,93906,,d4ba152e2b02d653
-121.6093501,36.6921524,1274,PACIFIC AVENUE,,Salinas,,,93905,,8977754bb7093f33
-121.6359747,36.7086189,1615,SISKIYOU DRIVE,,Salinas,,,93906,,7cc502b036b2b2b1
-121.8285336,36.6151759,1824,ST HELENA STREET,,Seaside,,,93955,,09938d59e5c91029
-121.3139172,36.4377112,1239,SAN ANTONIO,,Soledad,,,93960,,b5d7cff478d302ef
-121.9077677,36.608575,1107,MCCLELLAN AVENUE,,Monterey,,,93940,,ea0ed69b9d1a2b47
-121.863309,36.5790569,12,CARIBOU COURT,,Monterey,,,93940,,f220d9934375d567
-121.8998344,36.6090275,460,REESIDE AVENUE,,Monterey,,,93940,,bb6a99e90cc942cd
-121.6317586,36.6693737,736,JOHN STREET,,Salinas,,,93905,,5f89d52223c6eb4f
-121.6415267,36.7035024,1434,LINWOOD DRIVE,,Salinas,,,93906,,de8b5adb0611757f
-121.1720566,36.1475154,44765,SUN VALLEY DRIVE,,King City,,,93930,,8e539ba45ea45d1f
-121.1295168,36.2085233,301,SEVENTH STREET,,King City,,,93930,,ea8cc49784f5e54f
-121.6225168,36.6838889,991,N MADEIRA AVENUE,65,Salinas,,,93905,,a6df804cfabc303d
-121.8769435,36.5362396,39,HACIENDA CARMEL,,Carmel,,,93923,,1cc70935f0ebff07
-121.6693705,36.6578091,1310,PRIMAVERA STREET,128,Salinas,,,93901,,e4e791c563ff1c81
-121.7950148,36.6985395,3336,PAUL DAVIS DRIVE,,Marina,,,93933,,484c47a8e49c15fd
-121.4350293,36.5047206,425,VENICE WAY,,Gonzales,,,93926,,1cd8cf177ebd6ef9
-121.6268652,36.6681873,1044,JOHN STREET,40,Salinas,,,93905,,1c5aa132db4bc51f
-121.6560854,36.6611577,46,KATHERINE AVENUE,,Salinas,,,93901,,39e97e7de83744c3
-121.8616912,36.600417,348,RAMONA AVENUE,31,Monterey,,,93940,,7afa48147ecb3351
-121.6551033,36.7060001,1450,N 1ST STREET,23,Salinas,,,93906,,d87bff665829d413
-121.7235006,36.5715349,14145,MOUNTAIN QUAIL ROAD,,Salinas,,,93908,,7bae349082b0b73b
-121.8087873,36.5274248,28006,MERCURIO ROAD,,Carmel,,,93923,,be425e6dcf9156b9
-121.6614116,36.6178383,17795,RIVERBEND ROAD,,Salinas,,,93908,,be416143f94a7713
-121.9357707,36.4837446,166,MAL PASO ROAD,,Carmel,,,93923,,c764c6467ea325e3
-121.5950807,36.6925081,1571,PARTRIDGE STREET,,Salinas,,,93905,,51867f58bcbdefa7
-121.8472255,36.593177,955,CASANOVA AVENUE,,Monterey,,,93940,,e9585a92a696cb89
-121.6702668,36.7042053,15087,CANARIO STREET,A2,Salinas,,,93907,,5ba226968263638b
-121.6182194,36.7044402,877,CANTERBURY STREET,,Salinas,,,93906,,36634f88c28a6805
-121.6278343,36.6775444,137,DIVISION STREET,,Salinas,,,93905,,c12a13186bac49dd
-121.8127528,36.6381303,4291,NORMANDY ROAD,,Seaside,,,93955,,305f6b5ea629d2f9
-121.6437046,36.7056931,90,KIP DRIVE,30,Salinas,,,93906,,5602b1e5d132db9b
-121.8129487,36.6352931,217,SALERNO ROAD,,Seaside,,,93955,,de77903c63357ae5
-121.9502603,36.6033076,2943,STEVENSON DRIVE,,Pebble Beach,,,93953,,feb4cfb40746f413
-121.8434484,36.6008514,1076,ROUSCH AVENUE,,Seaside,,,93955,,45c88c41da4c3153
-121.6765433,36.6951171,1136,MADISON LANE,,Salinas,,,93907,,6372071230cfae7b
-121.9076876,36.6109768,638,OAK STREET,,Monterey,,,93940,,61caa3d9f48822bb
-121.9515107,36.571235,3282,STEVENSON DRIVE,,Pebble Beach,,,93953,,a2eef451b85e6505
-121.6107259,36.7070466,1837,LONDON WAY,,Salinas,,,93906,,66b086046313fab7
-121.6413558,36.6665946,457,BRUNKEN AVENUE,,Salinas,,,93901,,f8522fc157660ea5
-121.805465,36.6297082,302,ARDENNES CIRCLE,,Seaside,,,93955,,f87d56218ceaf163
-121.8003418,36.6992885,141,BELLE DRIVE,,Marina,,,93933,,42bf69e9e9612755
-121.6021831,36.6805332,730,WILLIAMS ROAD,111,Salinas,,,93905,,56e94a891c6e49bd
-121.6292487,36.7035926,1515,ATHERTON WAY,,Salinas,,,93906,,34d01e824cb28d77
-121.6708471,36.7051996,1161,WESTRIDGE PARKWAY,,Salinas,,,93907,,72eca94164f0eb8d
-121.642039,36.7053464,1465,PARSONS AVENUE,,Salinas,,,93906,,95a835a546344a15
-121.8690403,36.5833167,1161,SYLVAN PLACE,,Monterey,,,93940,,3693fdd9993a6b1d
-121.6417086,36.7010092,436,SONORA WAY,,Salinas,,,93906,,2a59048a767dab07
-121.6639979,36.6205373,17699,RIVERBEND ROAD,,Salinas,,,93908,,8dc99f64b8e5d233
-121.6497047,36.6731416,331,CALIFORNIA STREET,,Salinas,,,93901,,89891d8c315c4e2d
-121.8439533,36.6074057,1050,ELM AVENUE,,Seaside,,,93955,,9af2c034d3308663
-121.8331313,36.6063134,1424,HARDING STREET,,Seaside,,,93955,,d9fb52334d965f6b
-121.6739094,36.6591848,1325,SAN BLANCO DRIVE,,Salinas,,,93901,,bdb48df64a9586f9
-121.6187108,36.6898698,792,GARNER AVENUE,7,Salinas,,,93905,,e53da356329f42f1
-121.6157895,36.7012108,1626,BUNKER HILL WAY,,Salinas,,,93906,,5ec08176c3d7b1ab
-121.6135759,36.6887031,135,ORCHARD AVENUE,D,Salinas,,,93905,,0296f8e874bac6af
-121.6457431,36.6907708,94,E BERNAL DRIVE,C\A,Salinas,,,93906,,94fb04f3ec003ef3
-121.9434437,36.5982123,1103,ARROYO DRIVE,,Pebble Beach,,,93953,,a4680b0a50516c05
-121.9105656,36.5838172,239,MAR VISTA DRIVE,,Monterey,,,93940,,b0a7838c20f5c9bf
-121.9033201,36.5956023,98,VIA CAMPANA,,Monterey,,,93940,,c820dea9145181c5
-121.5993836,36.6881534,1351,CACHUMA COURT,,Salinas,,,93905,,a231c8352643327b
-121.9033673,36.6158162,794,LIGHTHOUSE AVENUE,,Monterey,,,93940,,55c74fb225548b97
-121.6459393,36.6794049,39,SUN STREET,202A,Salinas,,,93901,,4d309f76102d2e6d
-121.6126157,36.68871,160,ORCHARD AVENUE,A,Salinas,,,93905,,ab75401675c15cdf
-121.7750662,36.6748532,6005,UNKNOWN,,Marina,,,93933,,4147e400d74caa93
-121.7243399,36.4734745,227,SALSIPUEDES,,Carmel Valley,,,93924,,d9b1866eb7415bbf
-121.8229231,36.6147777,1881,SAN PABLO AVENUE,,Seaside,,,93955,,9f958e65ba69ee77
-121.7213306,36.4896666,360,EL CAMINITO ROAD,,Carmel Valley,,,93924,,9f3f4cb64a41b37f
-121.9337079,36.5011985,131,CYPRESS WAY,,Carmel,,,93923,,4c8476f31e13f00f
-121.6575172,36.712627,1839,CHEROKEE DRIVE,2,Salinas,,,93906,,c045cb0f0377b21b
-121.8428936,36.5993549,1098,HIGHLANDER DRIVE,,Seaside,,,93955,,989a5d10723587ef
-121.6775902,36.6724255,820,BEDFORD DRIVE,,Salinas,,,93901,,228d53d341db299d
-121.9520083,36.5909108,3134,HERMITAGE ROAD,,Pebble Beach,,,93953,,a196d22ad01581c1
-121.9091415,36.545524,26080,VIA RIVIERA,,Carmel,,,93923,,5151fa052573c36f
-121.7786602,36.6670824,608,BAYONET CIRCLE,,Marina,,,93933,,52d92cf981b8aaa3
-121.8368054,36.620793,1341,CIRCLE AVENUE,,Seaside,,,93955,,589a07f84cd5f1f3
-121.2316622,36.3308926,234,BORZINI CIRCLE,,Greenfield,,,93927,,42843c92fddf73dd
-121.8522699,36.5961536,724,CASANOVA AVENUE,18,Monterey,,,93940,,1a0d5b8ecbada285
-121.624522,36.7031972,26,WHITE RIVER CIRCLE,,Salinas,,,93906,,a01c0783339e4ea5
-121.1288254,36.2132227,404,LYNN STREET,,King City,,,93930,,771120fe2a9cd337
-121.6109553,36.673299,160,PALOMA AVENUE,,Salinas,,,93905,,7356717ceab6a133
-121.6218684,36.6869262,916,ACOSTA PLAZA,31,Salinas,,,93905,,b3d8e4473faa1055
-121.3241352,36.4309476,527,SOLEDAD STREET,,Soledad,,,93960,,71a95c0acdd5cfbb
-121.8314052,36.6181808,1546,MIRA MONTE AVENUE,,Seaside,,,93955,,a75bc97823efece9
-121.8010275,36.6533872,3620,1ST STREET,,Marina,,,93933,,bee915ed3ebb45f1
-121.8480702,36.6057566,785,HAMILTON AVENUE,,Seaside,,,93955,,1a874847aa8cf76d
-121.6722686,36.6192971,17501,COUNTRY PARK WAY,,Salinas,,,93908,,809790482ef4a1a7
-121.6387986,36.6946696,58,NATIVIDAD ROAD,39,Salinas,,,93906,,fe1acaa1f72f5d4f
-121.9216828,36.6279682,821,OCEAN VIEW BOULEVARD,,Pacific Grove,,,93950,,3c790829b7780db7
-121.6185645,36.7022425,1624,MARSHFIELD COURT,,Salinas,,,93906,,e85f4e15955b08ed
-121.9272637,36.6066728,712,TIMBER TRAIL,,Pacific Grove,,,93950,,7bbf865ed4697d13
-121.6571201,36.6707876,421,CHURCH STREET,1\2,Salinas,,,93901,,cb5e9b9fd5b0658b
-121.7463096,36.4895257,23,MEADOW PLACE,,Carmel Valley,,,93924,,5022b8a52b2009e1
-121.6682513,36.6631716,1036,GREENWOOD PLACE,,Salinas,,,93901,,eecb649a223eafe1
-121.8400019,36.6026435,1217,HILBY AVENUE,,Seaside,,,93955,,50bdab282a0d6f87
-121.8989336,36.5503882,4265,TOLANDO TRAIL,,Carmel,,,93923,,f9d27c5838de2109
-121.6507073,36.7149509,183,HARDEN PARKWAY,E,Salinas,,,93906,,4879e3af3b2d8a7b
-121.805456,36.6322477,210,CASSINO ROAD,,Seaside,,,93955,,b94ef1f000894ea9
-121.8570867,36.5989199,515,RAMONA COURT,15,Monterey,,,93940,,dc46f04e36f9c6d9
-121.9124194,36.6200965,148,10TH STREET,,Pacific Grove,,,93950,,fecce9e097aa8c41
-121.8578388,36.5788657,2051,MARSALA CIRCLE,,Monterey,,,93940,,fa2690895cf39d93
-121.8000449,36.6987483,3302,CARDOZA AVENUE,,Marina,,,93933,,4bb3bc4fedaf1fe7
-121.6327376,36.7126718,1875,LANCASHIRE DRIVE,,Salinas,,,93906,,79460f7bd27f0e9d
-121.6505431,36.6794164,39,SHERWOOD DRIVE,B,Salinas,,,93901,,0dc5b6143c32a16d
-121.6249321,36.6766287,18,CEDAR STREET,,Salinas,,,93905,,ad41eb0a75c2b931
-121.6238359,36.669249,76,MAYFAIR DRIVE,,Salinas,,,93905,,de7dac7d6d5cc7b5
-121.6081626,36.6782746,343,CROSS AVENUE,,Salinas,,,93905,,8f593d9674c60daf
-121.7874376,36.6811534,3142,OCEAN TERRACE,,Marina,,,93933,,d9227c2fb598cee1
-121.9021971,36.6116199,463,MCCLELLAN AVENUE,,Monterey,,,93940,,a5b7833c66a59fa9
-121.6266923,36.6615705,1120,TERVEN AVENUE,,Salinas,,,93901,,9bc1334307b2f347
-121.6195925,36.6736078,1272,1ST AVENUE,,Salinas,,,93905,,d7ff79f56ede1e7b
-121.6507073,36.7149509,127,HARDEN PARKWAY,D,Salinas,,,93906,,2bc5af8c84dd7301
-121.8425609,36.5948051,830,ALTURA,,Monterey,,,93940,,228e85e1338f7dd7
-121.7266405,36.5735006,14560,MOUNTAIN QUAIL ROAD,,Salinas,,,93908,,74208ee712364801
-121.930983,36.6157083,931,MAPLE,,Pacific Grove,,,93950,,de0b6a03097d5a89
-121.6529939,36.7099172,44,JULIA AVENUE,,Salinas,,,93906,,c6ef2d1004e7e567
-121.8074259,36.5754837,1056,YORK ROAD,,Monterey,,,93940,,22c53dbedd39d0ab
-121.9093998,36.6118177,746,NEWTON STREET,,Monterey,,,93940,,ce19bf3c0504c2df
-121.8525566,36.535079,6969,CARMEL VALLEY ROAD,,Carmel,,,93923,,faa5062dc7c09b57
-121.6528736,36.6644535,129,OAK STREET,,Salinas,,,93901,,61df9e2a8cd6bbef
-121.5984608,36.7239805,786,OLD STAGE ROAD,,Salinas,,,93906,,e616ad8c0152c4c3
-121.9061758,36.6147631,812,BELDEN STREET,,Monterey,,,93940,,2220ae78fe2592af
-121.7307195,36.5580717,25405,MARKHAM LANE,,Salinas,,,93908,,132b47c35c3f01b1
-121.6108303,36.7083174,1855,LONDON WAY,,Salinas,,,93906,,8d96e45a449e3adf
-121.6491088,36.6712319,435,CALIFORNIA STREET,15,Salinas,,,93901,,2fdf8f7d62f5120f
-121.6042779,36.6774918,603,COUNTRYSIDE DRIVE,,Salinas,,,93905,,9afa4efbac21ed9d
-121.8228043,36.6198662,2035,HACIENDA STREET,,Seaside,,,93955,,dc4788b543f34cd9
-121.8919029,36.368334,39475,COAST ROAD,,Big Sur,,,93920,,871ce124b220902b
-121.8249696,36.620536,2050,BALDWIN COURT,,Seaside,,,93955,,bf8d080644b7d729
-121.8366898,36.607665,1507,LOWELL STREET,,Seaside,,,93955,,6bbbf22591fd47fd
-121.6538833,36.6550354,223,LA MESA DRIVE,,Salinas,,,93901,,fdcd846fac80cdf7
-121.6654215,36.6577315,179,CHAUCER DRIVE,,Salinas,,,93901,,3fdb98274a17d5e1
-121.6624301,36.6803803,222,W MARKET STREET,2,Salinas,,,93901,,38dc4fd04bb95027
-121.9072076,36.5814604,11,CIELO VISTA DRIVE,,Monterey,,,93940,,b044553495a429d7
-121.6636759,36.6926646,1022,KEARNY WAY,,Salinas,,,93907,,9464fa197019668f
-121.6579695,36.7007439,516,ROCHEX AVENUE,,Salinas,,,93906,,778aad5859d833a5
-121.6699251,36.694383,930,LARKIN STREET,201,Salinas,,,93907,,654c3c2f03c7e2c9
-121.8623154,36.5969455,445,CASA VERDE WAY,,Monterey,,,93940,,576f272b41ebb89d
-121.7213202,36.4886551,336,EL CAMINITO ROAD,,Carmel Valley,,,93924,,4622e6b74cdeb933
-121.6451545,36.657194,1123,LOS PALOS DRIVE,C\A,Salinas,,,93901,,c6648b71da5a054b
-121.6411546,36.7033669,1431,NICHOLS AVENUE,,Salinas,,,93906,,e824e4cb72290569
-121.2546136,36.3166438,224,SAN ANTONIO DRIVE,,Greenfield,,,93927,,0b1d2f6a4c0a8799
-121.627808,36.7001232,1645,ATHERTON WAY,A,Salinas,,,93906,,2599a0dcf2b7d093
-121.9239974,36.6071386,2730,RANSFORD AVENUE,,Pacific Grove,,,93950,,b656b2257b4f8565
-121.3294526,36.4337261,463,SAGE COURT,,Soledad,,,93960,,fb75548d772b6147
-121.8503784,36.5950942,820,CASANOVA AVENUE,62,Monterey,,,93940,,3c11a82bc8e0edb5
-121.6670021,36.680717,8,VILLA STREET,9,Salinas,,,93901,,df58cc03e2bb9c7d
-121.937969,36.6047151,1059,LAUREL LANE,,Pebble Beach,,,93953,,2c596882fbdf5acb
-121.650241,36.6621747,210,CARMEL AVENUE,,Salinas,,,93901,,19da8528c2c60061
-121.239331,36.3238336,214,5TH STREET,,Greenfield,,,93927,,a90e10aa9dab893b
-121.8616559,36.5971366,456,DELA VINA AVENUE,G1,Monterey,,,93940,,8b0cb8ceb6418a47
-121.6100432,36.6769254,261,CROSS AVENUE,A,Salinas,,,93905,,89d3fd82d83c096f
-121.8715604,36.5902047,1132,SYLVAN,,Monterey,,,93940,,b5bb6f3b74fea503
-121.8070146,36.6683845,0,CORPS STREET,,Marina,,,93933,,b0690568b778b181
-121.8803218,36.5961145,1172,FIFTH STREET,,Monterey,,,93940,,9f17ef77349eae3b
-121.6408197,36.6964814,1191,GRANADA AVENUE,,Salinas,,,93906,,d95f4f5d45f752f9
-121.2335815,36.3324013,243,BIANCO WAY,,Greenfield,,,93927,,7bfe9d173af78351
-121.921308,36.6202485,308,PARK STREET,,Pacific Grove,,,93950,,9135f910efcd81c9
-121.6613345,36.6740507,223,RIKER TERRACE,3,Salinas,,,93901,,ffdd1059b02cd405
-121.6642859,36.693714,762,ALVARADO DRIVE,,Salinas,,,93907,,4715328143876b9b
-121.8964839,36.6039196,170,VAN BUREN STREET,,Monterey,,,93940,,4d741fcccd27b465
-121.8299261,36.5292627,8340,CARMEL VALLEY ROAD,,Carmel,,,93923,,b7e8d2bc34429ea9
-121.841269,36.5924387,979,ROSITA,,Monterey,,,93940,,f6643ffec0b1cd87
-121.7651833,36.6746687,516,IMJIM ROAD,,Marina,,,93933,,c9d1d8e5bfb29249
-121.6619007,36.6877691,380,BUSH STREET,,Salinas,,,93907,,192d08cefb6ba067
-121.3265543,36.4282789,285,SOLEDAD,,Soledad,,,93960,,16f871eef4ef8701
-121.3143065,36.4385549,1151,LA COLINA STREET,,Soledad,,,93960,,279d6d3808a6962b
-121.6191187,36.675463,1314,2ND AVENUE,,Salinas,,,93905,,ea164b37f84cf331
-121.3141268,36.4238565,1611,VOSTI AVENUE,,Soledad,,,93960,,0f454eca70ce216b
-121.6584697,36.6860313,426,RICO STREET,D,Salinas,,,93907,,a9d9cbc9555c8f1b
